id,rec_coord,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,POINT(25 -75),-53.11561637081483,-66.30163679268087,-75.69311561596362,-52.27970727299613,-64.0681607991167,-56.31889240573263,-46.717425469572426,-56.76731404679698,-41.77571418197162,-60.9484237954731,-79.78973279746153,-66.86734788184228,-62.946829308406656,-69.92251723222573,-43.733062145138724,-62.3575989128466,-53.174997163287074,-56.92718614907191,-66.10798461235294,-53.3262489135842,-49.542900396813074,-48.303496565722945,-52.77714504541086,-62.47385424122825,-63.284997484562034,-52.545633088472435,-58.35096298912105,-53.236733261561206,-53.36424509420669,-49.44095411678059,-55.126958084784896,-63.148675145770255,-42.49001584393292,-50.04158194131421,-53.952435245152394,-58.15721633371253,-52.288278652599445,-56.176135188627065,-65.23866967090801,-44.26231146322333,-69.10529705470822,-47.72160446737961,-59.838817447900134,-50.90895033682365,-35.657290299094825,-63.731082195831746,-52.665393544541544,-55.753868509334765,-45.68265049136302,-68.75761805321453,-56.76016910829578,-53.018479576724104,-54.630862800981284,-43.43450076957292,-56.80595204472416,-68.68127874940113,-49.75654987851158,-70.22908115756542,-59.200600763937004,-49.1128991083588,-52.838443227785525,-61.568240295717146,-48.77932265952833,-63.76687532706149,-58.95772373324576,-67.39433471763812,-57.68052310732652,-48.857753306912876,-65.31853758208487,-59.161140242882816,-54.74716373033051,-60.807950429563995,-53.348193949591845,-49.7256860835785,-50.576725557593555,-56.07692089858229,-45.11006164194092,-62.322513321949266,-51.81292896949327,-49.932381555576015,-66.75967110079995,-67.16918911256079,-48.59218240051031,-60.61215678533083,-65.72061206808918,-52.56975417661261,-49.795594201991065,-30.038733597710024,-54.467247902652474,-64.9251401946172,-76.05518020873272,-78.49694463259043,-71.79606118357692,-67.93433483957503,-63.4068110175653,-66.36711179800318,-66.10937488697635,-68.48731638312643,-54.31955197075134,-54.229790648721334
11,POINT(75 -75),-44.773816765941156,-60.555180876919785,-63.77261630379957,-60.23476269267086,-47.35165395770292,-54.889888999263995,-47.866016170032474,-58.785450470691124,-52.78547146798941,-57.33419197407862,-64.24496050229997,-63.3735078712643,-59.38878662007188,-57.586757035765736,-55.29480657538948,-50.13161196741466,-54.16272176334754,-59.26264361678075,-69.32319416203485,-54.842673898080065,-57.71805321383209,-72.65248788761366,-43.88736134535846,-44.082552572317454,-67.25018505659845,-42.91175146191705,-66.87424938805535,-54.43825468055413,-57.459703772439035,-63.627180622155734,-50.50791701068595,-63.522066133554624,-57.73161387819624,-45.20806153147785,-64.0314801693859,-60.735987086437234,-57.391282846179884,-50.401465964743394,-44.02379448460555,-63.58796433938807,-42.504515511896855,-63.655103578464825,-58.31915318409522,-58.21197630683693,-55.55458667944746,-68.20843210048015,-62.821563675755584,-72.68338264707755,-57.108513865397555,-53.63380067488883,-48.25908320063078,-67.07992935189316,-57.86891252780681,-47.228150218369834,-68.07263419359185,-41.28803920034255,-54.066736172912364,-61.706963485168906,-59.28231323750369,-59.514198252757375,-59.29253290237181,-52.652105171349135,-58.041897833561634,-51.41261162588308,-57.87183811087343,-60.23019707892856,-63.74852101871781,-49.263469668074094,-56.07218249015118,-44.94449345835125,-48.5067037509,-51.06455422108552,-55.713807884587325,-56.009796887727106,-66.55607632282195,-48.287197709661854,-63.66463014070021,-59.121380695506396,-64.52167084781857,-63.52468197686803,-41.87246158241885,-61.138693580061435,-64.54857345636303,-51.54759582492386,-51.25344003107779,-57.52723180637858,-48.641367819865664,-45.54916531094335,-64.08196616303792,-60.80980513626663,-69.26576615117266,-52.951387768221274,-51.32922987418572,-62.722991684236746,-60.695728963009806,-54.19164024763465,-60.29034590336733,-63.99787358231006,-40.91172215760715,-54.1102863259608
12,POINT(125 -75),-70.10576168421277,-50.64716156615699,-51.06341462642265,-44.989856096856826,-53.31667249681672,-59.17981161205272,-58.3118340636052,-65.57616739656596,-65.79844688380886,-57.26763433220059,-44.8203187665057,-41.73543377271766,-58.79079259290777,-50.17819553513507,-43.92023628765606,-44.64866693183099,-47.74387152944741,-61.6703721168586,-59.11468750554845,-55.55098546357699,-58.57944414108655,-64.21911730073896,-52.0533437630297,-40.325757003763556,-58.26959092833423,-57.19286324717345,-65.60148053724777,-47.54253063368502,-50.04005013701645,-57.94330235147115,-53.46734779289399,-59.34746829876385,-53.17726809714347,-44.71691663157855,-45.91970702432534,-48.274468021985896,-49.57529863046812,-49.83062731141473,-54.177661276570284,-48.40330343586485,-53.049596860190434,-59.76807911354724,-51.12053237357245,-65.12825581710327,-57.64991570607007,-55.39608265655884,-72.86183613453316,-56.33677771276558,-51.94674496426875,-55.45399202625459,-61.14607542072662,-58.09849275846671,-43.10192742241236,-65.20662504297727,-50.91390304924778,-53.95465247025806,-49.02843542626267,-54.41994614645035,-48.64533831928786,-59.70048330788883,-50.23679613469084,-47.23296581226838,-54.46909083051606,-51.47759469805726,-53.24612511992505,-53.45028764753783,-64.90847448381896,-57.32429007541179,-65.92375271085376,-56.74389767243779,-59.03607968310318,-51.69082378388245,-71.56855216812207,-60.06523447261405,-47.40053913252192,-51.71609600716383,-52.53344812015496,-59.49550911621887,-55.89937863830178,-61.23718282572492,-43.973384051292456,-61.46522435481753,-51.92195341460101,-63.37034522797178,-52.96767618042066,-44.74349367675206,-58.85569407245965,-60.14462972177763,-65.72053597791016,-54.41020907114186,-50.25218455557959,-48.3464175033484,-55.32708905640095,-52.27856444429224,-50.38349427345119,-62.23714203201081,-67.22583800199476,-51.69584331783175,-43.05136832899686,-44.02632866210046
13,POINT(175 -75),-56.83504909210824,-58.483057850934884,-60.01032113087353,-58.685658150512594,-52.711613302454964,-58.553846011017214,-57.22195722367407,-52.36607404266458,-67.28621493621615,-36.93251922305566,-54.013231521696056,-52.95236408860258,-53.715618958601944,-57.01212855513938,-57.73490839723931,-47.28139292310402,-38.629035781408255,-58.729379101129226,-44.771006334795146,-47.14277962153982,-48.29243048222072,-55.349000056062096,-62.74581610707989,-42.11631592575915,-47.20262062090333,-55.020709503141234,-54.27915794830866,-37.49529676569915,-33.496563623489656,-44.84487122824576,-56.31049443015132,-63.14533392193498,-55.63409086944863,-54.41946009305394,-56.80113305044441,-53.58553646506725,-39.81919110628036,-55.037834211369606,-64.69129502583925,-60.5885199674475,-47.46706724748631,-50.36870859399175,-54.56492210265871,-52.5558242218819,-57.79690365931599,-44.87824986024154,-46.875027143436135,-44.579394299429204,-36.55004487712706,-59.19131040370055,-50.98965684006512,-42.73625996783545,-52.09427300654362,-52.15156430773521,-62.743167327980466,-53.491106513955486,-74.98839297538575,-41.63410287856355,-48.428351080272826,-51.067111319708154,-44.60625426512298,-60.61303873260488,-45.22812376809294,-52.42347595550763,-62.85051689046016,-44.09338012029094,-54.79936412595845,-55.24903345849896,-50.349785462396866,-48.478898511482114,-63.40433280369963,-74.52374735861116,-51.34774969572606,-49.40164718215073,-61.392726433130164,-50.001020321898075,-56.789218749529226,-40.64311572399386,-64.58836918782326,-59.724252406713504,-48.29339076235684,-48.1482768377566,-61.172919038349676,-58.77714363779373,-58.104003723266366,-65.68495926490576,-60.70455644279031,-46.645413589384155,-46.38453339735751,-54.63746349410224,-52.74768891220886,-53.67126897628991,-61.706556436626514,-41.262518238355355,-49.456416560197425,-41.074148262570255,-51.209119159024894,-57.74603407590963,-54.006770983861465,-55.540185823089395
14,POINT(225 -75),-38.95649871460228,-61.448642861128334,-48.10956353909698,-52.09404065962477,-61.114020132893785,-50.15931864762849,-61.5930674705573,-52.25211659944491,-55.5732900236762,-42.759326250333785,-46.06272677849103,-50.06765005958839,-47.417155682571554,-41.22763207002078,-44.01528490618613,-56.64954093855102,-56.79429676192248,-55.58004713010362,-50.292009617402485,-46.57850435330946,-42.72143626166828,-48.85568258991884,-53.09512179196662,-57.77142772770751,-53.92606354494309,-52.53341269413842,-57.73873952401864,-63.313991007222285,-68.07693241450909,-59.756293854275114,-58.06521849622098,-43.46795257872975,-47.70008425938277,-39.23341514267628,-53.704188916116784,-57.02084442950351,-56.74096333337927,-60.49968202237705,-57.14200678416991,-54.12399195235054,-55.53667347323738,-45.5607516607514,-44.224713875834425,-49.48111370361473,-41.25720188914538,-53.13840556409986,-34.44357263668548,-43.696686786394736,-56.10289521420749,-59.01106268986173,-36.85692015264238,-45.23006558468482,-35.18651492406018,-46.76573797565381,-61.11644545618087,-61.31455307136901,-54.31950832293507,-46.69546874365358,-56.02492272352454,-54.75577764135842,-48.12118033096675,-51.2247553735097,-50.85587770666996,-49.260872485454584,-58.004272002539814,-44.75108752735692,-53.693514146308786,-64.10517836283287,-48.21761599543298,-37.20639090256398,-62.30077701037803,-53.0598764031488,-48.23680792640713,-68.40115626944088,-54.074268863384795,-62.07215660241284,-53.464785391582055,-51.50652493776284,-43.15399311192752,-41.16155119240618,-55.594515192029064,-49.860299367102265,-43.401155284180064,-51.29059540037201,-47.52993983987992,-47.253932048162554,-48.271748527443584,-46.35924478893785,-50.18581139670711,-66.60131820323048,-38.35657768139558,-47.15343359818224,-59.16053613668088,-64.85272912328398,-55.72590772981576,-55.35242451436395,-50.88086390723255,-63.01749889888918,-55.08694979278201,-59.51836519319584
15,POINT(275 -75),-47.30710956619336,-56.43627734463001,-54.398929710792366,-49.81188528238772,-54.19456085631477,-53.678182719545234,-51.562005993665665,-64.60945330986965,-51.996766384847696,-60.413311254858876,-56.225380364491926,-45.144384941450554,-74.29825017716306,-48.67375209343605,-44.780934102818975,-57.92996219861024,-58.636352749537195,-52.524462518302265,-55.53912880959537,-67.70965322867656,-49.807444541346804,-50.429951246242595,-48.96403877979995,-46.80337974611925,-51.43055515384255,-47.050109568759105,-50.089948976480315,-44.72075939074918,-60.0147894401729,-60.290312783646236,-46.07818813638157,-45.17791102524776,-54.013749244813305,-54.536774397392314,-41.94371398843306,-46.38982934625971,-62.72188544982299,-60.5861104557795,-60.095863726687114,-57.043608351179415,-63.85521752861776,-55.47609645417294,-31.355718181768058,-67.50960024055966,-60.01414163099611,-51.02448359331043,-53.86080804179807,-58.011296214994786,-47.62275463510095,-62.59645398048292,-46.92683109663605,-44.65669998294024,-73.52768725666826,-48.01148203881793,-77.70653223257015,-56.455001874036284,-55.128728598544924,-49.098887880821906,-58.15936975056725,-65.03741515133926,-57.10192831857615,-56.83935090497603,-44.486022749637435,-55.33860248263428,-39.44731519972646,-45.21190554559325,-54.6289676474566,-51.21824117191816,-54.03102886275741,-63.40362233795676,-59.96223007850209,-56.48028147359969,-52.46414995514368,-61.57714502441847,-58.81732768825426,-62.77717526833011,-44.52967218488671,-43.887143773699535,-43.48934481295286,-55.72298109029575,-32.85719436819886,-48.64638158337237,-52.51019905400229,-62.27920248183073,-44.98015412352167,-58.89553346483183,-52.949169728248755,-42.707403022389954,-49.85722696730248,-66.36922677377886,-50.27772430253411,-58.780067785616794,-49.40690219021323,-40.83085347910526,-50.06299213196499,-55.631359963075646,-51.78714905919044,-55.258131981416355,-49.155176112971006,-70.38416666591856
16,POINT(325 -75),-57.74732412024336,-66.88308532741905,-52.250099441230525,-62.381544569368245,-41.58745414676845,-59.281830815557896,-60.16447905459337,-58.59643127468957,-54.7979062521899,-41.57974516072316,-47.51114110257453,-55.46765268855369,-74.08797781236495,-53.16681680001919,-71.46857790066466,-57.371421572175926,-52.301983602171354,-63.19545303819034,-45.138353463163796,-68.84671699915856,-49.513816113186174,-49.509361216854415,-49.69301909951008,-54.83648825127647,-58.71600216862257,-48.54113723198849,-41.439153156120156,-58.59150059273644,-43.336407377436856,-50.673826503123664,-75.57356321853135,-50.56777297941282,-55.15530272906514,-47.76041234462299,-52.734836018629856,-47.6168352611836,-53.703376878020435,-58.51847070949374,-43.27455211660485,-47.871892484534214,-54.66028725427642,-49.921467276096436,-68.51705138153845,-50.0138925651756,-61.9687883405738,-62.42080662301012,-59.67288083310439,-49.94031255562379,-48.842405635294355,-49.39457785563909,-54.45915780784484,-55.71483778557502,-67.49464379261686,-45.12429878099668,-43.739300838598055,-45.863432305561155,-50.35778997284921,-62.485616260097615,-60.94642157923511,-56.80730203723819,-58.47067648953777,-53.48587844619783,-53.03039602136688,-60.75583681165838,-54.132302477651656,-57.18414133067824,-60.806096912669844,-63.40079476762426,-47.001887344484715,-55.640646429838746,-37.84782421440535,-60.319126151447094,-54.790736921939704,-58.52330705443336,-57.548937402298904,-43.14722436076465,-48.64652864262674,-57.50026115728983,-38.20792166932286,-61.57159928983973,-58.7154296591343,-40.07341833391246,-45.65233703612732,-59.10942769120845,-49.76153573860047,-49.15365316303772,-47.86248477133844,-49.31454258699263,-64.66500144967985,-52.767606334180684,-39.171558521179854,-55.78134973090504,-52.42635454530697,-53.934645218657806,-44.73742847508176,-51.2308932076571,-39.710500061421456,-52.012959660129404,-62.74252033036335,-56.14285146669955
17,POINT(375 -75),-49.92549507899363,-51.49966561330703,-53.04752522514476,-58.53581050003743,-53.17944789864181,-67.87075315242662,-60.49197887695428,-42.93153487083012,-40.52145290458871,-57.514177422584645,-69.68030623843842,-57.72934974299846,-56.3922221162402,-55.248848085659155,-45.251617667050915,-66.27605850423822,-57.968072055593936,-46.50939458325977,-54.51923002398401,-48.38672467979783,-56.33959015083093,-63.28551416528727,-47.663141759236865,-47.848569881876244,-53.92748438347038,-50.22793699850052,-47.65695134201491,-51.98072235353684,-66.40013821622841,-58.23746128047656,-45.625107256473214,-53.078026749677896,-54.65986698774369,-74.83601863665722,-73.47290107282431,-53.82127598055513,-51.301614395090894,-55.1012367801413,-55.26697631136837,-51.811234782719026,-57.048834104407504,-63.923272820377555,-33.67534687905152,-51.50550216744562,-62.5080196746843,-61.664418306692255,-62.92436023047906,-53.36175401824677,-51.979426984445524,-59.5301662559003,-46.43543689707646,-53.84971859673789,-63.338711152980245,-56.814999029182815,-65.99597548188082,-45.441061143112336,-59.944123671178026,-49.12168941055633,-51.974371601976586,-59.23680526791854,-70.29419464301212,-76.32874991478641,-52.74226888515407,-53.661195886339506,-59.5812569657732,-63.44458711633274,-47.7882675759001,-59.59287862930812,-60.60792340705678,-64.08892805832441,-49.949712055439235,-44.00326770783502,-65.90138851678591,-63.08954790002381,-47.84797681378305,-62.396103462162905,-58.38243213701434,-50.571658897312005,-64.14935803843181,-64.13983024900399,-54.934429960627014,-57.230943477437854,-72.06486060641771,-67.58030816102612,-60.372634972901,-55.79746294502676,-64.791716892415,-53.49920185847262,-53.75247771546119,-62.052726652328616,-50.945819034251755,-61.08700915983352,-49.749177168774295,-54.07494092903221,-55.26572740134537,-51.49031283573372,-44.80765722054642,-51.93087162043946,-52.16060151196294,-43.84162887927962
18,POINT(425 -75),-55.47041477082473,-65.8185110753528,-56.81152334271429,-53.77794239589625,-53.02393420245314,-58.59483152380171,-55.82906567298746,-64.64673512942795,-54.23871350813787,-60.980122511941026,-58.25743904733411,-63.48906367997183,-78.50416164936107,-69.95168645032106,-66.6186377309564,-63.305506647418916,-42.44922018832407,-49.66347881741551,-64.58561360640638,-63.70386159185741,-49.0901591076545,-41.56834988894587,-55.91206386104461,-58.51522387903422,-42.22833629841557,-48.09598169561332,-66.79249918727002,-58.74753507508956,-59.49771731891874,-53.82837285724595,-44.841912272752765,-59.806559864620326,-52.271449362461865,-57.74860631153171,-51.75219153833624,-61.70988182416855,-66.2665251233986,-46.02935429754937,-56.88356959675727,-50.6729092850355,-43.93095761205197,-46.05469163510777,-52.96515306870785,-58.78400859953464,-59.88691151082206,-64.93028037056747,-63.475937304040386,-63.47283936675453,-68.33818396853516,-63.19143706025004,-51.58587173816336,-54.97708531800869,-56.70657124655972,-55.05378573169086,-37.141256977616365,-61.22960759763282,-54.35941547965579,-56.1117978205905,-64.18287525420713,-60.41512324985485,-54.72158711454864,-67.33461748769076,-66.98718272901057,-65.898502930193,-67.92768314761437,-49.65466168441081,-55.77497974627616,-61.60883762129196,-64.54483806722637,-41.96903106131287,-52.19155811189998,-71.01215372655987,-64.66175368893279,-48.77464524948143,-50.72077331713792,-56.91697380743585,-70.19248351736337,-45.49684009348057,-60.797570841502505,-64.37323368646771,-48.8313417025177,-52.07944158006901,-60.437985369359616,-60.62632971112414,-54.50737523811185,-59.12992243101035,-52.04847899725799,-50.82661733850012,-61.229555864361046,-64.82296563097603,-44.39021131522557,-57.76615337153206,-48.76622087101597,-51.52050112639092,-41.65183412420637,-53.73286037192633,-45.34097925505447,-48.78158479168228,-51.87171226653936,-55.83292214896015
19,POINT(475 -75),-57.517288010693186,-64.48440234917796,-56.73274297680513,-58.17344033108403,-58.09228467688581,-50.120867775479,-69.15036538465871,-57.61394936893137,-47.13985853639431,-60.53734122346352,-71.0265125108295,-54.70798260442359,-70.8184361732751,-53.87972300556618,-45.69702474175611,-54.80136476760458,-62.79904981793277,-58.19936886403075,-53.60252931351613,-49.97856604563993,-62.06246194535029,-57.14471898496386,-64.14522513883401,-59.309547199012336,-63.39455497741474,-56.12407882486731,-53.29622515790758,-54.690908230237156,-53.62646801031178,-56.27727336000238,-56.12414878521721,-64.94051060034775,-52.7408207427314,-66.9119300700115,-61.26462755353506,-47.81736143883451,-48.645756174311686,-57.471155807054906,-61.91278592113622,-59.80932637828267,-54.192165198344796,-51.44293042382841,-61.63848596249173,-64.78027727636372,-54.38930347349276,-66.8502722110397,-61.41688867174758,-60.51653054456809,-61.26673271574162,-61.51687566609442,-63.23544541603114,-73.98321006545972,-65.79087786351262,-62.43756954989012,-54.33422167598788,-56.72229057062765,-69.4895507329123,-49.808794321575,-62.906040186481945,-66.12861140054461,-62.01104475265643,-53.09113662956876,-58.281404538410875,-49.14524163322121,-54.13000781211773,-74.1441772276854,-64.64624080361833,-47.19366627677401,-59.22166732799043,-60.03154379025738,-54.2568728022678,-66.18741846871637,-57.24554318517633,-66.18485509695839,-45.84640752795501,-52.48179888861419,-54.71868807676838,-63.5000126704286,-64.4086174586826,-53.46858628359931,-56.15677847992689,-76.74831879630761,-51.79885815657777,-45.72179834571301,-52.70829305525445,-71.84552695077241,-50.68645182231943,-58.82801571913342,-48.42978398027431,-61.22560713894019,-56.69229334955399,-60.99685169363207,-52.17718236167243,-60.64108969402332,-62.75301718673458,-68.060398321602,-63.65013069677759,-69.22179726546071,-62.30294317520004,-56.89096627816993
20,POINT(25 -125),-64.2107807486143,-59.71239430477839,-39.72409499636429,-54.89791308984642,-67.04240962223199,-70.6662106074063,-59.484772698345125,-41.51210458396909,-61.922971523715994,-52.48555092805057,-49.98856234585014,-38.686647368953594,-42.234468265738194,-67.50428795980649,-54.99032306083295,-61.106831787080395,-31.67928501370169,-62.60289057549177,-56.370795254738134,-57.506588584716035,-54.44763179631245,-57.382308758957265,-58.87267610453023,-46.859471573638515,-50.43790668870008,-63.6194404303112,-45.16052354527609,-57.97641490949091,-52.46186199570048,-63.033320544559864,-58.95034179829183,-49.171754601191836,-73.34240049329959,-61.31234968518001,-73.45994497429629,-49.58323064335915,-69.59033098280699,-48.32225139051121,-56.04700426493228,-53.8039969900434,-49.262778636256016,-59.48536626645553,-56.05009738405702,-65.10777397115716,-58.16362674477313,-58.29274909814976,-59.8577671937091,-54.89004062191641,-57.24747884674943,-61.80839954131491,-55.42186283121259,-49.248819311490365,-58.936034915452154,-49.794386542569654,-61.12796191622988,-57.782381192431124,-64.2632120027607,-48.758136879243835,-65.05335033230135,-62.39802984690952,-56.4775839636525,-52.24860739156395,-56.682169140428655,-62.81429049474827,-64.21758458073967,-58.19780456507648,-55.60986956021019,-60.00801894124855,-59.41599421766966,-58.740957196086754,-46.02496179737773,-57.85814927615585,-35.762257589996096,-63.134089727155605,-65.699455132027,-65.0842737309958,-59.13744456577955,-56.63547459769267,-53.561778457191615,-53.86879337918251,-59.36791423811716,-58.718327778417994,-64.55203112845433,-69.10495849984109,-51.215272138740545,-45.17449294618779,-43.142835114822994,-52.85433157164209,-66.54769526500868,-57.10142455822722,-55.73585062259753,-65.6462076043066,-48.44232683311032,-47.15975430950941,-47.17994089805241,-54.33947181694801,-64.76715580429003,-56.03561354427863,-56.908124555113524,-64.80969580956624
21,POINT(75 -125),-59.914778688872154,-51.11433226990121,-53.92267852730418,-48.32903900247794,-39.92135720779334,-44.306081735987114,-41.391276128084044,-49.15417105019118,-55.64205643190668,-47.517663461770546,-66.78964782949035,-66.30529180491155,-50.098636595977545,-59.67726779161898,-54.48609626987673,-58.510797266171316,-62.02993338937243,-41.71405503207844,-48.15424481513676,-52.25499778304587,-49.5568022993466,-63.08595513735595,-37.293419006290144,-53.10437906658781,-56.21208475156875,-51.828569227470496,-50.710770359158545,-45.16064129615023,-55.51687006796485,-55.048662402990566,-52.309705457788226,-64.86682520578535,-54.199605716428536,-43.086989752557244,-43.147538176043746,-60.15945716708946,-56.12318458039494,-55.286194071731835,-57.82606670522918,-58.43030263387551,-52.225716344062135,-50.69749334971317,-54.714287573431754,-45.727976069416826,-54.3928183878259,-67.19157294704544,-49.777719963278784,-46.511535699278554,-44.36379646071733,-67.61745793184865,-51.442849900102836,-46.866607822124855,-67.91892867186134,-53.527859290270506,-71.60436789841964,-67.03622446650014,-50.64886733636455,-54.45463337339124,-51.74279119641027,-43.55988518182449,-67.64958524273125,-63.88415489167134,-51.22554061225856,-47.963335516228454,-61.06835559064216,-40.56982917618885,-64.81379821716445,-53.90236034466992,-55.581208123891635,-60.83657490762906,-54.86134320447838,-46.65601448666256,-56.87046304264818,-54.05488324318504,-51.912414833586084,-40.67030910095544,-46.075541598989496,-57.38717644078891,-46.338136507991436,-52.22250044909775,-61.44496735920355,-40.74097327382494,-38.02783782868814,-35.46646384297034,-60.489798321145344,-55.07942743861546,-57.95502861154717,-42.874863521693044,-54.92416722902144,-47.567062553419746,-51.58706416375794,-61.622753845577705,-58.60964534869834,-58.11815130005942,-52.109961189681364,-57.5919048996462,-60.472611155172004,-43.101979270254645,-46.15340566963872,-41.543025361541744
22,POINT(125 -125),-40.089573391859794,-55.415174722612306,-44.0112237502898,-61.033936430820894,-54.974145194450145,-50.288267016715466,-55.893251712184245,-49.444720089052396,-47.648147469472825,-51.52354371368822,-51.99212160332243,-59.95979063982698,-59.125860925839376,-58.899423523644465,-45.49727559872113,-49.683945514728435,-49.269617636434305,-47.269631462651496,-72.0597162687634,-37.61094709822579,-43.99200613890872,-61.46775608219089,-46.622200068933005,-41.720612203371886,-49.090769969078245,-46.05950717208677,-57.293746905447215,-48.48469221206673,-53.006991214335464,-60.956404857532455,-49.05178844907817,-57.808581823032824,-56.324851584200935,-37.59863316225359,-63.193719121787396,-36.31103491193849,-54.304474747915926,-46.481718360189106,-52.39872589914336,-50.48439066976199,-49.88856736256904,-52.800778146337855,-49.07998394521262,-64.1170267185104,-39.479172761809295,-40.34492162609389,-61.17628598977674,-57.45556885160502,-45.618185661826104,-54.329123616965475,-44.6503689225211,-58.778681576025896,-56.051963496340235,-42.236805320169864,-71.2841037713546,-41.342408275804395,-49.776236748180814,-34.31687636446449,-34.762131841935094,-59.407553192260835,-50.31219472546388,-47.26356486752412,-44.998210860048594,-69.3680203537777,-48.763770912623734,-44.183373771027554,-45.573289089216175,-61.50406153519474,-64.3957026722089,-48.563952308476445,-54.330084425787625,-50.40518591538191,-60.798776339191946,-50.805431858919725,-58.41173341681331,-42.7371523168874,-76.8366385750593,-59.49518370630688,-65.9433219285629,-54.5369993374735,-59.48672515410208,-38.1079345369122,-42.80194963329072,-48.36199227335835,-66.7968001285563,-53.770071880939014,-63.677733543904694,-47.707064412645316,-47.88449077230165,-53.494575993409995,-60.06910936433383,-48.47876212437146,-45.76423371436106,-58.11659055936944,-63.025348326469995,-37.7274652085412,-40.78200242980179,-50.89090901758572,-56.73406439813923,-42.03527326563547
23,POINT(175 -125),-49.637071272262695,-51.20699202292935,-38.82927640048431,-48.23787733055829,-37.24005492610531,-48.15310001931533,-49.118109519603024,-43.09195472392443,-59.043943953742286,-44.763853294449916,-57.52853430790024,-49.28949661805667,-57.22520483974934,-33.33281555703891,-62.43690562189251,-41.52251815705514,-61.16021077285711,-47.806266440277106,-51.7924096337012,-42.97018359628522,-54.67561161354883,-44.83706949002433,-45.38924215158707,-57.40129442150979,-52.104591963450275,-49.97525801967461,-42.86616612026878,-50.255366522370046,-50.38632032918192,-50.492336614573624,-45.3916861823056,-63.55122736290211,-53.46431025536807,-48.53328591420725,-46.63674699072059,-39.73665352485661,-43.51995983338719,-55.31094202182859,-52.02474471622788,-51.28448028894425,-47.94707974720526,-51.48415149799339,-59.57505400349821,-42.11163858666143,-55.735941766944485,-57.86433936374954,-37.62261044137861,-43.4069636138154,-51.29057024000723,-50.0092184952438,-56.83955174985529,-49.17948210397569,-58.1463782693427,-51.66568833731659,-49.91168843305108,-48.280996912231096,-49.34031079179907,-46.58556581714944,-58.65115647564135,-41.04167867620314,-55.509756292506786,-65.43605537560391,-60.67016521682721,-45.86574754341541,-55.73656357920413,-54.879423194415494,-56.71503383424711,-47.35354251025133,-53.16677657172514,-28.94646876242591,-57.91603502838119,-44.241799803803914,-44.30021037794591,-56.178626654737116,-31.841291482662808,-59.28620535401001,-57.946791278225575,-40.973017312630866,-39.96928488313401,-32.32572517627751,-53.38195854167138,-45.11862865609126,-66.68357302362291,-46.918435727142146,-61.13347887553681,-40.78172330426516,-49.467011565015135,-39.14532566211041,-50.62651926621321,-60.48354630332041,-62.91029192761011,-43.659459798341,-44.17646156192066,-51.36746937103201,-68.28317305525371,-48.66078971071093,-50.15860304242201,-53.34594319183477,-44.18498903106763,-50.340764703565355
